CustomerID,R,F,M,R_score,F_score,M_score,RFM总得分,用户分层标签
12957.0,8,8,4017.54,5,5,5,15,高价值客户
12962.0,6,2,266.39,5,2,2,9,忠实复购客户
12963.0,7,8,1856.63,5,5,4,14,高价值客户
12965.0,88,1,771.91,2,1,3,6,沉睡预警客户
12966.0,8,1,160.18,5,1,1,7,沉睡预警客户
12967.0,357,2,1660.9,1,2,4,7,沉睡预警客户
12968.0,111,1,135.95,2,1,1,4,流失低价值客户
12970.0,6,4,452.24,5,4,2,11,忠实复购客户
12971.0,2,86,11189.91,5,5,5,15,高价值客户
12974.0,196,1,144.8,1,1,1,3,流失低价值客户
12976.0,210,1,738.6,1,1,3,5,流失低价值客户
12977.0,155,1,39.24,2,1,1,4,流失低价值客户
12980.0,156,9,7374.900000000001,2,5,5,12,高价值客户
12981.0,28,2,372.22,4,2,2,8,沉睡预警客户
12982.0,241,1,390.54,1,1,2,4,流失低价值客户
12984.0,17,1,97.5,4,1,1,6,沉睡预警客户
12985.0,-1,2,1239.38,5,2,4,11,忠实复购客户
12987.0,72,2,558.7,2,2,3,7,沉睡预警客户
12988.0,291,1,535.32,1,1,3,5,流失低价值客户
12989.0,2,15,6924.11,5,5,5,15,高价值客户
12990.0,30,3,409.5,4,3,2,9,忠实复购客户
12991.0,22,2,503.76,4,2,3,9,忠实复购客户
12993.0,22,4,414.76,4,4,2,10,忠实复购客户
12994.0,3,3,974.42,5,3,4,12,高价值客户
12995.0,84,1,211.32,2,1,1,4,流失低价值客户
12997.0,21,4,1226.89,4,4,4,12,高价值客户
12999.0,195,3,455.88,1,3,2,6,沉睡预警客户
13000.0,105,3,534.85,2,3,3,8,沉睡预警客户
13001.0,3,13,9818.82,5,5,5,15,高价值客户
13002.0,317,1,120.95,1,1,1,3,流失低价值客户
13003.0,104,3,149.05,2,3,1,6,沉睡预警客户
13004.0,10,18,5655.91,5,5,5,15,高价值客户
13005.0,172,2,513.7,2,2,3,7,沉睡预警客户
13006.0,55,1,81.57,3,1,1,5,流失低价值客户
13008.0,322,1,229.47,1,1,1,3,流失低价值客户
13011.0,371,1,50.55,1,1,1,3,流失低价值客户
13012.0,8,8,1661.84,5,5,4,14,高价值客户
13013.0,0,13,4810.9400000000005,5,5,5,15,高价值客户
13014.0,9,10,3466.28,5,5,5,15,高价值客户
13015.0,52,5,3346.28,3,4,5,12,高价值客户
13016.0,72,3,789.89,2,3,3,8,沉睡预警客户
13017.0,6,1,204.0,5,1,1,7,沉睡预警客户
13018.0,15,28,7277.7,4,5,5,14,高价值客户
13021.0,3,9,2616.38,5,5,5,15,高价值客户
13023.0,63,2,689.9,3,2,3,8,沉睡预警客户
13026.0,0,5,975.36,5,4,4,13,高价值客户
13027.0,112,6,6912.0,2,5,5,12,高价值客户
13028.0,21,2,661.3199999999999,4,2,3,9,忠实复购客户
13029.0,29,3,1247.5,4,3,4,11,忠实复购客户
13030.0,10,2,799.48,5,2,3,10,忠实复购客户
13032.0,51,2,1010.18,3,2,4,9,忠实复购客户
13033.0,356,1,190.55,1,1,1,3,流失低价值客户
13034.0,53,2,642.77,3,2,3,8,沉睡预警客户
13035.0,72,2,921.88,2,2,3,7,沉睡预警客户
13037.0,137,3,881.07,2,3,3,8,沉睡预警客户
13038.0,79,3,908.46,2,3,3,8,沉睡预警客户
13040.0,7,2,676.99,5,2,3,10,忠实复购客户
13043.0,272,1,516.42,1,1,3,5,流失低价值客户
13044.0,290,1,560.47,1,1,3,5,流失低价值客户
13045.0,98,1,305.28000000000003,2,1,2,5,流失低价值客户
13046.0,29,2,629.3100000000001,4,2,3,9,忠实复购客户
13047.0,30,10,3237.54,4,5,5,14,高价值客户
13048.0,13,4,1835.91,4,4,4,12,高价值客户
13049.0,63,2,656.6800000000001,3,2,3,8,沉睡预警客户
13050.0,13,17,5836.86,4,5,5,14,高价值客户
13052.0,211,1,348.15000000000003,1,1,2,4,流失低价值客户
13055.0,77,3,1214.41,2,3,4,9,忠实复购客户
13058.0,23,3,271.40000000000003,4,3,2,9,忠实复购客户
13059.0,248,1,183.4,1,1,1,3,流失低价值客户
13060.0,252,1,307.53,1,1,2,4,流失低价值客户
13061.0,71,1,248.61,2,1,1,4,流失低价值客户
13062.0,190,1,346.98,1,1,2,4,流失低价值客户
13064.0,11,4,1119.49,5,4,4,13,高价值客户
13065.0,372,1,205.86,1,1,1,3,流失低价值客户
13066.0,23,2,470.8,4,2,2,8,沉睡预警客户
13067.0,81,1,115.46,2,1,1,4,流失低价值客户
13068.0,9,2,344.0,5,2,2,9,忠实复购客户
13069.0,-1,24,4436.12,5,5,5,15,高价值客户
13070.0,191,1,228.8,1,1,1,3,流失低价值客户
13072.0,265,1,177.15,1,1,1,3,流失低价值客户
13075.0,128,1,919.61,2,1,3,6,沉睡预警客户
13077.0,0,4,729.27,5,4,3,12,高价值客户
13078.0,2,26,12627.94,5,5,5,15,高价值客户
13079.0,3,5,220.1,5,4,1,10,忠实复购客户
13080.0,178,1,58.08,2,1,1,4,流失低价值客户
13081.0,10,11,28337.38,5,5,5,15,高价值客户
13082.0,125,9,3613.63,2,5,5,12,高价值客户
13083.0,3,2,303.75,5,2,2,9,忠实复购客户
13085.0,156,2,416.08,2,2,2,6,沉睡预警客户
13089.0,1,97,58825.83,5,5,5,15,高价值客户
13090.0,7,14,8910.82,5,5,5,15,高价值客户
13091.0,27,1,345.82,4,1,2,7,沉睡预警客户
13092.0,69,5,477.83,3,4,2,9,忠实复购客户
13093.0,274,8,7832.47,1,5,5,11,忠实复购客户
13094.0,20,12,1927.32,4,5,4,13,高价值客户
13095.0,69,1,74.39999999999999,3,1,1,5,流失低价值客户
13097.0,31,10,6010.42,4,5,5,14,高价值客户
13098.0,0,28,28882.44,5,5,5,15,高价值客户
13099.0,98,1,207.36,2,1,1,4,流失低价值客户
13101.0,233,1,101.19,1,1,1,3,流失低价值客户
13102.0,0,24,6424.09,5,5,5,15,高价值客户
13103.0,38,1,243.94,3,1,1,5,流失低价值客户
13104.0,2,6,1098.48,5,5,4,14,高价值客户
13106.0,132,1,76.5,2,1,1,4,流失低价值客户
13107.0,43,4,1531.62,3,4,4,11,忠实复购客户
13108.0,371,1,350.06,1,1,2,4,流失低价值客户
13109.0,58,2,786.54,3,2,3,8,沉睡预警客户
13110.0,30,7,1488.67,4,5,4,13,高价值客户
13113.0,-1,24,12245.96,5,5,5,15,高价值客户
13115.0,10,4,2294.78,5,4,5,14,高价值客户
13116.0,137,1,501.14,2,1,3,6,沉睡预警客户
13117.0,20,8,984.91,4,5,4,13,高价值客户
13118.0,18,5,1197.81,4,4,4,12,高价值客户
13120.0,237,1,30.6,1,1,1,3,流失低价值客户
13121.0,268,1,283.73,1,1,2,4,流失低价值客户
13122.0,93,2,922.39,2,2,3,7,沉睡预警客户
13124.0,88,3,3866.33,2,3,5,10,忠实复购客户
13126.0,3,8,2099.64,5,5,5,15,高价值客户
13127.0,76,1,259.17,2,1,2,5,流失低价值客户
13130.0,93,1,64.0,2,1,1,4,流失低价值客户
13131.0,22,3,1073.3,4,3,4,11,忠实复购客户
13132.0,260,1,77.3,1,1,1,3,流失低价值客户
13133.0,272,2,109.8,1,2,1,4,流失低价值客户
13134.0,84,4,1793.58,2,4,4,10,忠实复购客户
13135.0,195,1,3096.0,1,1,5,7,沉睡预警客户
13136.0,55,5,2607.61,3,4,5,12,高价值客户
13137.0,9,8,3650.41,5,5,5,15,高价值客户
13138.0,21,6,962.39,4,5,4,13,高价值客户
13139.0,15,7,5064.94,4,5,5,14,高价值客户
13140.0,107,3,423.72,2,3,2,7,沉睡预警客户
13141.0,83,5,2388.75,2,4,5,11,忠实复购客户
13142.0,18,1,307.09,4,1,2,7,沉睡预警客户
13144.0,331,1,110.95,1,1,1,3,流失低价值客户
13145.0,38,4,618.52,3,4,3,10,忠实复购客户
13146.0,25,1,228.91,4,1,1,6,沉睡预警客户
13147.0,9,4,712.8000000000001,5,4,3,12,高价值客户
13148.0,28,12,3707.12,4,5,5,14,高价值客户
13149.0,13,4,1676.06,4,4,4,12,高价值客户
13151.0,294,1,1257.87,1,1,4,6,沉睡预警客户
13153.0,4,1,486.22,5,1,2,8,沉睡预警客户
13155.0,32,4,971.76,3,4,4,11,忠实复购客户
13157.0,48,4,1741.22,3,4,4,11,忠实复购客户
13158.0,93,4,1201.06,2,4,4,10,忠实复购客户
13159.0,7,4,1437.85,5,4,4,13,高价值客户
13160.0,21,1,91.8,4,1,1,6,沉睡预警客户
13161.0,312,1,112.75,1,1,1,3,流失低价值客户
13162.0,121,4,1688.29,2,4,4,10,忠实复购客户
13165.0,45,2,1021.48,3,2,4,9,忠实复购客户
13166.0,282,1,417.2,1,1,2,4,流失低价值客户
13167.0,17,4,791.33,4,4,3,11,忠实复购客户
13168.0,35,4,1319.19,3,4,4,11,忠实复购客户
13169.0,62,2,712.88,3,2,3,8,沉睡预警客户
13170.0,25,1,116.01,4,1,1,6,沉睡预警客户
13171.0,20,3,468.41,4,3,2,9,忠实复购客户
13173.0,3,2,353.65,5,2,2,9,忠实复购客户
13174.0,15,3,2817.03,4,3,5,12,高价值客户
13176.0,45,1,492.84,3,1,3,7,沉睡预警客户
13177.0,63,1,282.45,3,1,2,6,沉睡预警客户
13178.0,25,11,5725.47,4,5,5,14,高价值客户
13182.0,44,1,121.18,3,1,1,5,流失低价值客户
13183.0,6,9,3957.78,5,5,5,15,高价值客户
13184.0,13,10,1701.29,4,5,4,13,高价值客户
13185.0,266,1,71.4,1,1,1,3,流失低价值客户
13186.0,38,3,1575.89,3,3,4,10,忠实复购客户
13187.0,336,1,236.02,1,1,1,3,流失低价值客户
13188.0,10,1,114.6,5,1,1,7,沉睡预警客户
13189.0,17,2,260.68,4,2,2,8,沉睡预警客户
13192.0,94,2,911.94,2,2,3,7,沉睡预警客户
13193.0,60,1,117.88,3,1,1,5,流失低价值客户
13194.0,134,1,60.7,2,1,1,4,流失低价值客户
13196.0,10,4,1797.78,5,4,4,13,高价值客户
13198.0,9,6,3401.24,5,5,5,15,高价值客户
13199.0,2,38,9817.12,5,5,5,15,高价值客户
13200.0,18,4,870.09,4,4,3,11,忠实复购客户
13203.0,8,4,869.46,5,4,3,12,高价值客户
13207.0,14,2,250.26,4,2,2,8,沉睡预警客户
13208.0,57,6,1223.9,3,5,4,12,高价值客户
13209.0,29,8,5891.61,4,5,5,14,高价值客户
13210.0,92,1,353.48,2,1,2,5,流失低价值客户
13211.0,9,3,1197.42,5,3,4,12,高价值客户
13212.0,18,3,788.08,4,3,3,10,忠实复购客户
13213.0,55,5,1520.58,3,4,4,11,忠实复购客户
13216.0,266,1,333.74,1,1,2,4,流失低价值客户
13217.0,121,3,533.98,2,3,3,8,沉睡预警客户
13218.0,126,1,62.63999999999999,2,1,1,4,流失低价值客户
13220.0,77,4,819.2900000000001,2,4,3,9,忠实复购客户
13221.0,239,2,847.41,1,2,3,6,沉睡预警客户
13223.0,199,2,163.20000000000002,1,2,1,4,流失低价值客户
13224.0,59,2,2155.95,3,2,5,10,忠实复购客户
13225.0,2,7,6463.84,5,5,5,15,高价值客户
13226.0,272,1,108.21,1,1,1,3,流失低价值客户
13227.0,200,1,257.7,1,1,2,4,流失低价值客户
13228.0,80,1,358.0,2,1,2,5,流失低价值客户
13229.0,224,1,160.95,1,1,1,3,流失低价值客户
13230.0,3,14,2806.97,5,5,5,15,高价值客户
13232.0,11,7,1357.6,5,5,4,14,高价值客户
13233.0,73,2,605.12,2,2,3,7,沉睡预警客户
13235.0,211,1,1031.07,1,1,4,6,沉睡预警客户
13236.0,23,2,744.85,4,2,3,9,忠实复购客户
13238.0,16,4,700.73,4,4,3,11,忠实复购客户
13239.0,260,1,329.56,1,1,2,4,流失低价值客户
13240.0,95,4,663.65,2,4,3,9,忠实复购客户
13242.0,111,3,270.40000000000003,2,3,2,7,沉睡预警客户
13243.0,202,1,600.07,1,1,3,5,流失低价值客户
13244.0,91,1,121.74,2,1,1,4,流失低价值客户
13245.0,49,1,430.5,3,1,2,6,沉睡预警客户
13246.0,17,6,1987.3,4,5,4,13,高价值客户
13247.0,16,4,501.12,4,4,3,11,忠实复购客户
13248.0,123,2,465.68,2,2,2,6,沉睡预警客户
13249.0,91,3,711.41,2,3,3,8,沉睡预警客户
13253.0,155,2,1030.4,2,2,4,8,沉睡预警客户
13255.0,8,2,399.51,5,2,2,9,忠实复购客户
13256.0,13,1,0.0,4,1,1,6,沉睡预警客户
13258.0,10,3,698.58,5,3,3,11,忠实复购客户
13259.0,60,1,292.32,3,1,2,6,沉睡预警客户
13260.0,60,1,557.62,3,1,3,7,沉睡预警客户
13261.0,267,2,944.1,1,2,4,7,沉睡预警客户
13262.0,262,1,200.29,1,1,1,3,流失低价值客户
13263.0,0,35,7454.07,5,5,5,15,高价值客户
13265.0,52,5,2107.66,3,4,5,12,高价值客户
13266.0,10,12,3834.26,5,5,5,15,高价值客户
13267.0,1,19,4521.49,5,5,5,15,高价值客户
13268.0,16,11,3214.69,4,5,5,14,高价值客户
13269.0,0,15,5346.2300000000005,5,5,5,15,高价值客户
13270.0,365,1,590.0,1,1,3,5,流失低价值客户
13271.0,36,1,217.38,3,1,1,5,流失低价值客户
13272.0,30,2,276.56,4,2,2,8,沉睡预警客户
13273.0,112,1,138.98,2,1,1,4,流失低价值客户
13276.0,62,2,590.9300000000001,3,2,3,8,沉睡预警客户
13277.0,14,4,258.4,4,4,2,10,忠实复购客户
13278.0,39,1,542.73,3,1,3,7,沉睡预警客户
13279.0,77,1,137.75,2,1,1,4,流失低价值客户
13280.0,121,3,814.86,2,3,3,8,沉睡预警客户
13282.0,17,3,1132.14,4,3,4,11,忠实复购客户
13283.0,58,2,93.66,3,2,1,6,沉睡预警客户
13284.0,329,1,201.19,1,1,1,3,流失低价值客户
13285.0,22,4,2709.12,4,4,5,13,高价值客户
13291.0,154,1,361.11,2,1,2,5,流失低价值客户
13292.0,37,2,578.9399999999999,3,2,3,8,沉睡预警客户
13294.0,188,2,873.74,1,2,3,6,沉睡预警客户
13295.0,358,1,201.2,1,1,1,3,流失低价值客户
13296.0,136,1,87.4,2,1,1,4,流失低价值客户
13297.0,6,4,2089.85,5,4,5,14,高价值客户
13298.0,0,1,360.0,5,1,2,8,沉睡预警客户
13299.0,267,1,142.5,1,1,1,3,流失低价值客户
13300.0,168,1,371.89,2,1,2,5,流失低价值客户
13301.0,102,4,618.09,2,4,3,9,忠实复购客户
13302.0,154,1,63.75,2,1,1,4,流失低价值客户
13304.0,350,1,300.42,1,1,2,4,流失低价值客户
13305.0,3,10,2000.86,5,5,4,14,高价值客户
13307.0,119,1,15.0,2,1,1,4,流失低价值客户
13308.0,21,3,1385.51,4,3,4,11,忠实复购客户
13309.0,6,5,1456.79,5,4,4,13,高价值客户
13310.0,27,3,1132.03,4,3,4,11,忠实复购客户
13311.0,3,2,598.57,5,2,3,10,忠实复购客户
13313.0,21,5,1555.32,4,4,4,12,高价值客户
13314.0,0,3,775.94,5,3,3,11,忠实复购客户
13316.0,36,4,5977.7300000000005,3,4,5,12,高价值客户
13317.0,65,6,2273.68,3,5,5,13,高价值客户
13318.0,0,3,640.76,5,3,3,11,忠实复购客户
13319.0,4,26,10845.55,5,5,5,15,高价值客户
13320.0,77,4,1548.7,2,4,4,10,忠实复购客户
13321.0,71,2,567.36,2,2,3,7,沉睡预警客户
13322.0,16,1,199.48,4,1,1,6,沉睡预警客户
13323.0,2,5,787.85,5,4,3,12,高价值客户
13324.0,35,10,7121.95,3,5,5,13,高价值客户
13325.0,80,1,675.3,2,1,3,6,沉睡预警客户
13327.0,37,8,3627.77,3,5,5,13,高价值客户
13328.0,315,1,1308.48,1,1,4,6,沉睡预警客户
13329.0,30,2,789.0,4,2,3,9,忠实复购客户
13330.0,91,3,1140.93,2,3,4,9,忠实复购客户
13332.0,13,1,350.9,4,1,2,7,沉睡预警客户
13334.0,81,3,3536.82,2,3,5,10,忠实复购客户
13336.0,76,1,795.12,2,1,3,6,沉睡预警客户
13338.0,156,1,487.02,2,1,2,5,流失低价值客户
13339.0,199,1,860.12,1,1,3,5,流失低价值客户
13340.0,44,7,10736.48,3,5,5,13,高价值客户
13341.0,259,1,775.85,1,1,3,5,流失低价值客户
13343.0,176,1,353.43,2,1,2,5,流失低价值客户
13344.0,66,3,2543.72,3,3,5,11,忠实复购客户
13345.0,286,1,389.5,1,1,2,4,流失低价值客户
13347.0,69,1,341.36,3,1,2,6,沉睡预警客户
13348.0,63,1,233.76,3,1,1,5,流失低价值客户
13349.0,9,1,247.32,5,1,1,7,沉睡预警客户
13350.0,15,2,979.12,4,2,4,10,忠实复购客户
13351.0,65,1,373.94,3,1,2,6,沉睡预警客户
13352.0,59,1,397.98,3,1,2,6,沉睡预警客户
13354.0,70,1,743.53,3,1,3,7,沉睡预警客户
13355.0,121,1,674.7,2,1,3,6,沉睡预警客户
13356.0,79,1,768.24,2,1,3,6,沉睡预警客户
13357.0,256,1,609.95,1,1,3,5,流失低价值客户
13358.0,267,1,439.03,1,1,2,4,流失低价值客户
13359.0,62,1,439.56,3,1,2,6,沉睡预警客户
13362.0,8,4,3090.74,5,4,5,14,高价值客户
13363.0,16,2,992.5,4,2,4,10,忠实复购客户
13364.0,70,1,134.96,3,1,1,5,流失低价值客户
13365.0,32,2,2225.37,3,2,5,10,忠实复购客户
13366.0,49,1,56.16,3,1,1,5,流失低价值客户
13368.0,255,2,623.4,1,2,3,6,沉睡预警客户
13369.0,364,1,308.28000000000003,1,1,2,4,流失低价值客户
13370.0,370,1,754.87,1,1,3,5,流失低价值客户
13372.0,88,1,378.64,2,1,2,5,流失低价值客户
13373.0,59,3,3312.25,3,3,5,11,忠实复购客户
13375.0,87,1,778.65,2,1,3,6,沉睡预警客户
13376.0,98,3,1019.76,2,3,4,9,忠实复购客户
13379.0,25,3,572.56,4,3,3,10,忠实复购客户
13381.0,30,6,3639.31,4,5,5,14,高价值客户
13382.0,279,1,222.99,1,1,1,3,流失低价值客户
13384.0,29,7,4151.93,4,5,5,14,高价值客户
13385.0,328,1,534.57,1,1,3,5,流失低价值客户
13388.0,130,2,677.1,2,2,3,7,沉睡预警客户
13389.0,10,3,797.96,5,3,3,11,忠实复购客户
13390.0,73,1,544.08,2,1,3,6,沉睡预警客户
13391.0,202,1,59.8,1,1,1,3,流失低价值客户
13394.0,0,8,2520.02,5,5,5,15,高价值客户
13395.0,184,1,307.72,1,1,2,4,流失低价值客户
13396.0,28,2,1360.99,4,2,4,10,忠实复购客户
13397.0,71,5,1544.13,2,4,4,10,忠实复购客户
13398.0,191,1,457.34,1,1,2,4,流失低价值客户
13402.0,126,2,621.23,2,2,3,7,沉睡预警客户
13403.0,16,1,75.0,4,1,1,6,沉睡预警客户
13404.0,0,2,252.49,5,2,2,9,忠实复购客户
13405.0,73,3,572.451,2,3,3,8,沉睡预警客户
13408.0,0,62,28117.04,5,5,5,15,高价值客户
13410.0,23,5,1003.06,4,4,4,12,高价值客户
13411.0,106,1,213.55,2,1,1,4,流失低价值客户
13414.0,132,3,1390.5,2,3,4,9,忠实复购客户
13416.0,42,2,712.5,3,2,3,8,沉睡预警客户
13417.0,3,2,640.83,5,2,3,10,忠实复购客户
13418.0,10,18,6127.43,5,5,5,15,高价值客户
13419.0,62,1,221.06,3,1,1,5,流失低价值客户
13420.0,148,2,159.85,2,2,1,5,流失低价值客户
13421.0,39,2,1851.08,3,2,4,9,忠实复购客户
13422.0,63,1,2626.3,3,1,5,9,忠实复购客户
13425.0,107,3,1624.21,2,3,4,9,忠实复购客户
13426.0,-1,10,3641.32,5,5,5,15,高价值客户
13427.0,18,3,582.6,4,3,3,10,忠实复购客户
13428.0,9,1,218.47,5,1,1,7,沉睡预警客户
13429.0,9,4,1006.8,5,4,4,13,高价值客户
13430.0,17,2,679.45,4,2,3,9,忠实复购客户
13431.0,66,2,1269.1,3,2,4,9,忠实复购客户
13434.0,73,2,534.24,2,2,3,7,沉睡预警客户
13435.0,4,7,3809.89,5,5,5,15,高价值客户
13436.0,0,1,196.89,5,1,1,7,沉睡预警客户
13437.0,13,7,3408.06,4,5,5,14,高价值客户
13439.0,254,1,283.71,1,1,2,4,流失低价值客户
13441.0,90,1,296.64,2,1,2,5,流失低价值客户
13447.0,22,3,1129.14,4,3,4,11,忠实复购客户
13448.0,15,6,3539.3700000000003,4,5,5,14,高价值客户
13449.0,22,1,291.88,4,1,2,7,沉睡预警客户
13450.0,25,6,2043.72,4,5,4,13,高价值客户
13451.0,25,5,2976.15,4,4,5,13,高价值客户
13452.0,258,2,590.0,1,2,3,6,沉睡预警客户
13453.0,164,2,356.98,2,2,2,6,沉睡预警客户
13455.0,23,2,1058.34,4,2,4,10,忠实复购客户
13456.0,16,6,1766.72,4,5,4,13,高价值客户
13458.0,6,14,9646.57,5,5,5,15,高价值客户
13460.0,28,2,183.44,4,2,1,7,沉睡预警客户
13461.0,37,3,1445.0,3,3,4,10,忠实复购客户
13462.0,251,1,151.5,1,1,1,3,流失低价值客户
13464.0,57,1,674.68,3,1,3,7,沉睡预警客户
13466.0,183,1,307.9,1,1,2,4,流失低价值客户
13467.0,9,2,1083.71,5,2,4,11,忠实复购客户
13468.0,0,37,5704.97,5,5,5,15,高价值客户
13470.0,98,2,165.0,2,2,1,5,流失低价值客户
13471.0,0,4,2531.58,5,4,5,14,高价值客户
13473.0,59,2,422.64,3,2,2,7,沉睡预警客户
13474.0,235,1,229.59,1,1,1,3,流失低价值客户
13475.0,190,4,1431.78,1,4,4,9,忠实复购客户
13476.0,177,2,1238.47,2,2,4,8,沉睡预警客户
13477.0,36,6,1454.58,3,5,4,12,高价值客户
13479.0,199,2,300.95,1,2,2,5,流失低价值客户
13481.0,44,5,1804.56,3,4,4,11,忠实复购客户
13482.0,231,1,184.64,1,1,1,3,流失低价值客户
13483.0,64,1,140.34,3,1,1,5,流失低价值客户
13484.0,240,1,313.8,1,1,2,4,流失低价值客户
13485.0,232,1,454.24,1,1,2,4,流失低价值客户
13486.0,77,3,1122.41,2,3,4,9,忠实复购客户
13487.0,56,3,575.4,3,3,3,9,忠实复购客户
13488.0,16,13,8968.31,4,5,5,14,高价值客户
13489.0,104,4,449.52,2,4,2,8,沉睡预警客户
13491.0,50,10,1215.82,3,5,4,12,高价值客户
13492.0,135,3,1269.84,2,3,4,9,忠实复购客户
13493.0,274,2,618.63,1,2,3,6,沉睡预警客户
13494.0,310,1,316.26000000000005,1,1,2,4,流失低价值客户
13495.0,6,5,2044.87,5,4,4,13,高价值客户
13496.0,9,2,653.33,5,2,3,10,忠实复购客户
13497.0,281,2,348.05,1,2,2,5,流失低价值客户
13499.0,16,5,1159.11,4,4,4,12,高价值客户
13500.0,22,3,1166.77,4,3,4,11,忠实复购客户
13501.0,287,1,1340.32,1,1,4,6,沉睡预警客户
13502.0,15,3,292.0,4,3,2,9,忠实复购客户
13503.0,70,1,216.85,3,1,1,5,流失低价值客户
13504.0,63,1,295.93,3,1,2,6,沉睡预警客户
13505.0,71,4,4393.63,2,4,5,11,忠实复购客户
13506.0,315,2,458.52,1,2,2,5,流失低价值客户
13507.0,2,4,2479.16,5,4,5,14,高价值客户
13508.0,242,1,110.97,1,1,1,3,流失低价值客户
13509.0,7,7,979.72,5,5,4,14,高价值客户
13510.0,0,4,1791.56,5,4,4,13,高价值客户
13512.0,259,1,251.21,1,1,2,4,流失低价值客户
13513.0,125,1,205.1,2,1,1,4,流失低价值客户
13514.0,72,1,152.20000000000002,2,1,1,4,流失低价值客户
13515.0,71,4,891.12,2,4,3,9,忠实复购客户
13516.0,20,3,1389.41,4,3,4,11,忠实复购客户
13517.0,58,3,2128.42,3,3,5,11,忠实复购客户
13518.0,84,1,659.4399999999999,2,1,3,6,沉睡预警客户
13519.0,77,1,122.75,2,1,1,4,流失低价值客户
13520.0,57,6,3624.35,3,5,5,13,高价值客户
13521.0,0,3,1093.65,5,3,4,12,高价值客户
13522.0,29,1,125.8,4,1,1,6,沉睡预警客户
13523.0,32,5,3964.88,3,4,5,12,高价值客户
13524.0,39,5,680.1800000000001,3,4,3,10,忠实复购客户
13525.0,13,2,628.78,4,2,3,9,忠实复购客户
13527.0,32,7,2287.51,3,5,5,13,高价值客户
13529.0,77,2,307.76,2,2,2,6,沉睡预警客户
13531.0,204,2,483.8,1,2,2,5,流失低价值客户
13532.0,32,1,210.31,3,1,1,5,流失低价值客户
13533.0,181,3,270.79,1,3,2,6,沉睡预警客户
13534.0,1,25,5870.08,5,5,5,15,高价值客户
13536.0,0,7,3448.29,5,5,5,15,高价值客户
13538.0,42,7,1280.85,3,5,4,12,高价值客户
13539.0,84,3,631.34,2,3,3,8,沉睡预警客户
13544.0,38,2,291.41,3,2,2,7,沉睡预警客户
13546.0,11,3,626.99,5,3,3,11,忠实复购客户
13548.0,95,2,682.41,2,2,3,7,沉睡预警客户
13549.0,24,7,918.2,4,5,3,12,高价值客户
13551.0,318,1,91.8,1,1,1,3,流失低价值客户
13552.0,65,12,3740.07,3,5,5,13,高价值客户
13555.0,72,4,4149.28,2,4,5,11,忠实复购客户
13557.0,27,2,584.06,4,2,3,9,忠实复购客户
13558.0,4,4,605.06,5,4,3,12,高价值客户
13560.0,6,1,174.37,5,1,1,7,沉睡预警客户
13561.0,214,1,141.86,1,1,1,3,流失低价值客户
13562.0,80,3,1799.33,2,3,4,9,忠实复购客户
13563.0,83,2,777.53,2,2,3,7,沉睡预警客户
13564.0,143,3,1749.02,2,3,4,9,忠实复购客户
13565.0,18,2,240.22,4,2,1,7,沉睡预警客户
13566.0,39,2,874.71,3,2,3,8,沉睡预警客户
